date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-07-30,14406,563,2668679,4740.10479573712,0.67721577,190952061.27512413,281966353.31987256,48022.068965517,0.0040774565847511,0.01660382645217602,0.001,0.0040721037997734,12.9418472,52.70054515920673,1.3439879680005198,14075.0,10.955589648345999,57314.860981810605,14075.0,57314.860981810605,33.89169899,23.889954154116,0.00621352088836937,4.0721037997734,-12.074052098086668,-3.0750647803755284,46892729.32722147,3174,15414,1383605.1516661001,5634183.795485578,395.487064537886,1610.4643782659534,0.011159700000000002,0.0454434567743312,6096037.61278697,24823697.926591385,0.03115064572310965,0.02976375983295625,0.04333493883050581
2016-07-31,11513,639,2521421,3945.8857589984295,0.65727208,185309750.2818605,281937658.69706887,48629.607342806295,0.00589646059534884,0.023293579648859305,0.001,0.00395043420916497,19.01608542,75.12179436757121,1.5447127806231102,15975.0,12.4302623225863,63108.18649141041,15975.0,63108.18649141041,37.91204233,23.19420174564221,0.006322672596727064,3.95043420916497,-6.115315475142795,-7.916719717458299,46908704.32722147,3225,11352,1237303.54381738,4887886.246617226,513.5871476227901,2028.892237356528,0.11800000000000001,0.4661512366814665,5830241.29981391,23031984.678471316,0.031241471522618112,0.029930555133890164,0.043381436825848836
2016-08-01,10960,592,2895562,4891.152027027029,0.6422673000000001,180982689.18176562,281787177.17494106,49953.4969410783,0.004448368697123521,0.017157237951862785,0.001,0.0038569729984291295,18.4029013,70.97949340685634,1.47005546671526,14800.0,11.5123541548157,57083.20037675112,14800.0,57083.20037675112,20.22089295,22.52868541389924,0.006359297919402655,3.85697299842913,-8.33818894440173,-16.534720145270473,46923504.32722147,4137,11695,2320545.60861609,8950281.754055552,926.705130634227,3574.2766663619523,1.0,3.85697299842913,10837816.50276728,41801165.61310303,0.031294735416173,0.02637068826203957,0.04346485294576557
2016-08-02,17641,594,3840180,6464.94949494949,0.59687403,167821818.91544986,281167902.6450509,49953.4969410783,0.00422997627993718,0.015123715422987806,0.001,0.0035753664848476203,21.54749917,77.04020636469991,1.47502187031902,14850.0,11.5475927473166,53094.19229998716,14850.0,53094.19229998716,14.00315584,20.649566627977805,0.006784619328696506,3.57536648484762,-15.029813755796935,-17.058827955658455,46938354.32722147,5094,18662,3351984.00118376,11984571.255577838,755.3627034322091,2700.6984937554125,0.066697085,0.23846652234603294,14096578.77145189,50400435.29046352,0.03165971598961772,0.026913155659211586,0.04410522590097928
2016-08-03,12456,599,3290857,5493.91819699499,0.62897064,177168133.05076778,281679496.4638585,49953.4969410783,0.00334310694531741,0.01261448388384156,0.001,0.00377328158810782,15.95664945,60.20893157757577,1.4874378793284397,14975.0,11.641080788771902,56504.89178191461,14975.0,56504.89178191461,20.44324197,21.66988796300827,0.006615764293395668,3.7732815881078197,-14.074158758596306,-16.6892094332924,46953329.32722147,4773,13736,2296765.32676886,8666342.31970138,789.14782596268,2977.676962000294,0.75385023,2.8444891930498453,10839734.53742337,40901370.750036046,0.0318771083582672,0.027240541172148185,0.04474942487726955
2016-08-04,11229,594,2801400,4716.16161616162,0.64258793,178562290.12719858,277879931.96432763,52212.0415695602,0.00316238972510373,0.012022683435420477,0.001,0.0038017715969609397,12.19417478,46.35946732698142,1.5417119506157402,14850.0,11.540259975243599,56456.30821486996,14850.0,56456.30821486996,23.83718056,21.758847217335862,0.00651499046744942,3.80177159696094,-12.273702865308971,-14.150408221518743,46968179.32722147,3856,12062,1970374.77677004,7490914.861692591,728.5213805322729,2769.6718922863674,0.32181638,1.2234723729207888,8787424.89198028,33407782.364758175,0.03185875022289154,0.027168200743704,0.044774789876257416
2016-08-05,11498,614,2428386,3955.02605863192,0.63693297,177010013.72549814,277909954.2058491,52332.176922139006,0.0035301113472706205,0.01329966196623872,0.001,0.0037674907836892,12.15770348,45.80403581172611,1.59728822781448,15350.0,11.9249236492625,57830.98352962923,15350.0,57830.98352962923,30.16278749,21.587741458324256,0.00648137221858563,3.7674907836892,-7.070249611292117,-16.199088603088025,46983529.32722147,3444,11917,1557665.36300153,5868489.899180157,694.681332642665,2617.2055183321722,0.16419847,0.6186162224208676,8278517.44110264,31189238.161964487,0.031867819106837884,0.026906153824520537,0.044578337944947186
2016-08-06,9440,566,2357976,4166.03533568905,0.64183272,178401305.23103517,277956076.7869172,52332.176922139006,0.00362180817915691,0.013748238545127151,0.001,0.0037959598811021203,12.37209674,46.96398287015433,1.47241878980944,14150.0,10.9893723986676,53712.832317595,14150.0,53712.832317595,37.73329673,21.712730847351853,0.006425168276446528,3.7959598811021205,-9.408175774684057,-8.083976771677875,46997679.32722147,3416,9877,1245522.7451294,4727954.371511382,631.086121719575,2395.5775995678355,0.88095477,3.3440689639855448,6233237.62422424,23661119.950931508,0.03185530398552707,0.022473432501236283,0.04442225884410925
2016-08-07,12510,542,2760746,5093.627306273061,0.64124186,178196009.04012492,277892042.7223337,52706.9141979464,0.0039876590463065,0.015115216888257605,0.001,0.0037904988146511202,14.46722702,54.83800687059865,1.4200806045401102,13550.0,10.5203587967784,51361.258938522675,13550.0,51361.258938522675,23.58790708,21.657479186781398,0.0063734535042978815,3.7904988146511203,-2.405204443836861,-11.049027793568532,47011229.32722147,3628,13727,1993022.49129028,7554549.390808829,678.339852966114,2571.24640859867,0.02636832,0.09994908570434143,9311571.16166584,35295499.45083392,0.03185526355457873,0.02153243007775612,0.04442337557940498
2016-08-08,19320,571,3217887,5635.5288966725,0.64233634,178508175.8455595,277904524.5167748,53084.4273054254,0.0055175723778033295,0.02094462982053284,0.001,0.0037959864205481205,19.19011673,72.84542251581331,1.50677832205217,14275.0,11.079891804549801,54187.706153324405,14275.0,54187.706153324405,67.28653555,21.82845404646648,0.006416157083576857,3.79598642054812,-3.5002788832315987,-8.642832929592103,47025504.32722147,3478,19343,698884.31532357,2652955.370502342,185.89910042987202,705.670460823905,0.01014021,0.038492099461506245,3595846.29961502,13649783.723716822,0.031853438091975515,0.02116854716489173,0.04442678781466401
2016-08-09,13672,605,2699428,4461.86446280992,0.6346285,176320752.43350053,277833021.4036918,53084.427305425495,0.00921640414693593,0.034545526647080764,0.001,0.00374826516896676,26.46951271,99.21475253041598,1.5964989226647401,15125.0,11.7358655250926,56692.51068062225,15125.0,56692.51068062225,40.56243978,21.64843119346615,0.006375336412624201,3.74826516896676,-5.2469637221064005,-9.222420532899,47040629.32722147,2872,12485,1159709.07021951,4346897.114038616,281.820435177691,1056.3377210795938,0.018736915,0.07023092586839082,3518528.13319347,13188376.447678717,0.03186521462793345,0.02123427587862553,0.044270070016580884
2016-08-10,12898,559,2339773,4185.6404293381,0.63356035,175979313.14594626,277762508.58917373,53084.4273054254,0.00598892916462775,0.022397970526790958,0.001,0.0037398957160955397,17.13432634,64.08059367714898,1.47511222771833,13975.0,10.840331297928099,52265.042632435165,13975.0,52265.042632435165,32.242332,21.618651563901313,0.00633914196862161,3.73989571609554,-9.814915301617011,-9.716901618964387,47054604.32722147,2861,12378,1459404.49761243,5458020.628671291,335.280798875249,1253.915223402634,0.01741083,0.06511468853066772,4150105.72847783,15520962.6352778,0.03185782038982336,0.021200437169369025,0.04395423127121709
2016-08-11,14933,590,2912974,4937.24406779661,0.63527983,176355116.05190596,277602258.6171046,52868.9770496692,0.0062752254830210795,0.0235114361377599,0.001,0.00374670777988376,21.43617025,80.3150658465878,1.5505973514672398,14750.0,11.4379091809348,55263.93975328546,14750.0,55263.93975328546,21.73059734,21.6301446422892,0.006354812550966687,3.7467077798837596,-7.577169377904304,-10.965044217845554,47069354.32722147,3416,12572,2166040.51824999,8115520.861270689,503.060548247815,1884.820869872678,0.05123756,0.19197216467426095,6324477.21257153,23695967.97603931,0.031850453164511926,0.020917325923144686,0.0434929449425279
2016-08-12,12951,598,2588944,4329.33779264214,0.628107,174207291.88042587,277352890.70597875,52864.8838669174,0.00587980602560455,0.02175470359260642,0.001,0.0036999015780235104,20.66751818,76.46778312801159,1.57150072331619,14950.0,11.58931851701,55313.528591451475,14950.0,55313.528591451475,50.49313068,21.50399062133107,0.006301011911163068,3.69990157802351,-5.069946669500181,-10.960772442637305,47084304.32722147,3515,12781,932489.30486472,3450118.650559023,315.549086972971,1167.5005648351732,0.09498469999999999,0.3514340414180897,4033032.88060154,14921824.719158342,0.031813846574739284,0.020916635854487477,0.043483796010711666
2016-08-13,12293,610,2478319,4062.8180327868895,0.62986848,174740057.28635925,277423087.2118986,52864.8838669174,0.0068735617987152,0.02550101799529448,0.001,0.0037100150900019704,22.46967352,83.36282782661766,1.6030358548877501,15250.0,11.818052377584698,56577.73012253004,15250.0,56577.73012253004,37.47149157,21.665590968109,0.006337967045295153,3.7100150900019697,-7.928564868149787,-10.898055148533736,47099554.32722147,3269,12176,1256943.6751576,4663280.0021172315,496.62975153101195,1842.5038723239838,0.062236275,0.2308975193955123,6046963.8546416,22434327.149416815,0.0317911389965916,0.020923873095266228,0.04343754341852443
2016-08-14,17143,554,2683803,4844.40974729242,0.61903757,171668059.18337816,277314444.29636735,54107.9842165976,0.009950486407904021,0.03625678751022677,0.001,0.00364372011818706,28.19967848,102.7517358039827,1.49010625642564,13850.0,10.7299611908519,50465.52363689078,13850.0,50465.52363689078,42.62174223,21.509152391419573,0.00637697343375555,3.64372011818706,-7.5762713288609795,-12.733009420381686,47113404.32722147,2834,16368,1105384.2913433998,4027710.980695893,213.66382825857602,778.5311895546382,0.008700515,0.03170224154408829,3497249.54093637,12742998.510630319,0.031803968798139376,0.021041279846148984,0.04338231996083359
2016-08-15,11968,542,2771000,5112.54612546125,0.60491099,168251194.9204735,278142067.8980148,54983.891847603096,0.00530301909339824,0.0189326747694146,0.001,0.00357016907462845,17.43102376,62.231701967065725,1.4814291362546599,13550.0,10.494524992342301,48375.7909612155,13550.0,48375.7909612155,33.63738204,21.211111512423926,0.006301435131200795,3.5701690746284505,-10.171436178510449,-14.411157351899572,47126954.32722147,3287,10092,1401029.19625769,5001911.109130758,591.74797210114,2112.6403099695885,0.14800000000000002,0.5283850230450106,5971920.5344447,21320766.008213077,0.031834187511499856,0.02122567232023101,0.04181154106576534
